"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella";"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia";"Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae_Aeromonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus";"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia";"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides";"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium";"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Gordonia";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio"
"LS.AQUA_X38_1_50.";0,171021055014716;0,268047694513622;0,148358614444193;0,0720851256508943;0,0744623047317184;0,171956833446532;0,087978265791261;0,0961663270696551;0,300271677609237;0,311455739189495;0,358003169572108;0;0,639498905742963;0;177,645626745151;0,534208738963097;1,07267376047091;0,208255980680703;0;0;0,929107237189646;0,474032148517093;0;4479,57043242019;1,59735114330994;1,4714059316278;13,3836993434458;0;2,78563881971172;3,11014263074485;0;0;0;3587,73926496114;4,8621236133122;9,97678665761075;44187,2541694966;25,4606595728624;0;0;28,0114557391895;15,7644479661912;4579,84295524866;9,09486076522527;3,98394838125424
"LS.AQUA_X38_2_50.";0,0520307059686535;0,333612290652863;0,338519873126078;0,0986889005982085;0;0,706257942534792;420,482472181756;0,263315046131275;0,274060068809472;0,284267840353759;0,653504013885875;1,90987612228662;0,350205085288617;0;0,613644112450795;0,731364101292502;0,979036874024941;0,285115044064925;1433,67345462811;0;1926,4501337962;0;0;1,60691814152435;0;1,00722189505006;4404,54858506648;0,704790833669115;8,39015797249687;3,40637882403992;0,858434326214756;2,58890989678579;0,943960574032173;0;8,32067693642873;22,1955904080009;118,039074688239;0;1,92505346681958;54457,3616836624;36,2188575148002;0;0;20,7523582225253;0
"LS.AQUA_X38_3_50.";0,169794780732316;0,508058171682888;421,999707792938;0;0;0,76825732203466;0,262042302591652;1,14572141428218;0;1,2368900177572;904,940502146598;0;1,9047404976511;0;0;1,59113488727551;0;0;0;0;0,69183393647868;0;0;11,3618872080739;0;2,19128323855335;22,2764953134483;1,53332284384904;1,65939895255007;3,70541032614804;0;5,63235856054306;6,1609611364607;0;3,62044550338286;44049,8848479399;271,908471757064;0;12,5642743149992;13,2089954820293;27,8106048686192;6,7077479826474;0;18,0592955562049;47,4645867517813
"LS.AQUA_X33_1_100.";0;0,0509957516701148;0,310475528672278;0;0;0,539790584184842;0,368230704843728;1,61000647514964;0;0;16,9820117184415;0;0,267660575814526;0;2572,02969093005;0;0,748274609516891;0;0;27,5921445379744;0,972188442647547;1,98404902162068;0;2,45632432603168;1520,32157804135;1,53963265370584;1,64756234305659;1,07733855556784;1,1659217612407;19,5261295977511;0;2,6382602378433;1,44293182141221;0;0;12026,1820938423;5635,90094600357;28612,6803013314;32,3688624267597;38673,3584706012;19,5402012034303;4,71297714745969;10,009823275794;19,0331496075428;50,0241317771917
"LS.AQUA_X33_2_100.";0;0;0,131057378852423;0;0;0,455710885782284;0;0,509709805803884;0;1,37567248655027;0;0;0;0,373152536949261;0;0;0;2141,95868082638;0;0;0;0;0;2,33293334133317;0;2456,64846703066;0;8,1857562848743;5970,84658306834;1,64846703065939;0;0;7,30905381892362;0;0;39,659926801464;36,9621207575848;14,2051558968821;21613,1517369653;3,91762164756705;28,8689626207476;0;0;0;21,1160976780464
"LS.AQUA_X33_3_100.";0;0;0,118761100438581;0;0,0894106346732393;0,103238609590779;0;1,8475479357715;0;1,37126209721266;0,143290804306064;0;0,307151400920657;0;0,179401210627424;0;0,429337779549821;0;0;0;0;0,85379136612418;0,325573598173185;8,10385479720178;0;0,441697778099967;13,2345137554823;0;2,67588531661169;1,4938018775599;0;0;0;0;4317,34622494472;5,9898147812534;130,931875022654;0;6,7535612019283;21355,3629616876;22,4231759034398;0;26562,9462829389;3,64021892783356;4,78372721011998
"LS.AQUA_X36_1_100.";0,164388212098659;0;0,171125647955919;0;0;0;0;0,499157820517842;0;501,33556608824;0,206471072114066;0;667,413111885829;0;391,115646258503;379,879979631008;838,261062582423;0;0;0;0;1,230247953308;0;0;0;0;6,81068588663872;0,890699465966809;692,10636269863;1299,00603235536;0;2,18120568764934;676,406635590897;0;0;2,15771606147257;26215,35443352;0;2413,37835402875;0;2,69250656116573;0;16,5514251765965;20,981106454098;3839,39233812527
"LS.AQUA_X36_2_100.";0,0625942559785221;0,32107522248554;0,10859945973716;0;0,735842959181982;0;0,193201968810593;0,211183109328649;0;0,113993801892577;0,262060622130889;0;0,140435193317976;0;0,328101953895361;0,195522115974213;0,196301022522;0,2286670754545;0;0,253981538257569;0;0;0,297716312291808;0,966581594604001;0;0;7,34771548366782;0;1763,6223711904;1,36598664258133;0;0,692116471387614;3833,81415621219;0;2,66932931174492;9,58528198074278;32408,9311330604;8,82822624749341;1,54392535755125;6,49260038779603;5,1261414295421;0;5,25191826452992;9,98624484181568;0
"LS.AQUA_X36_3_100.";0,0243285024154589;0,343178743961353;0,0633140096618357;0,0922898550724638;0,762666666666667;4,5131690821256;0;0;0,128144927536232;0,531671497584541;31,3204347826087;6,33231884057971;43,2296811594203;0,180270531400966;0;0;0;0;0;5,62675362318841;0;10,9241739130435;1,73570048309179;6,38657971014493;6,13521739130435;0;432,407130434783;0;1756,1077294686;6,37101449275362;5,61941062801932;5,64910144927536;16,7723188405797;4499,74285024155;1,55623188405797;11,1765314009662;11058,0150338164;6,86253140096618;45,0057971014493;71,9191304347826;7023,12826086957;2,88329468599034;4029,4521352657;42,6948792270531;9691,15652173913
"LS.AQUA_X39_1_100.";0;1,12801977803456;0,704377502485691;0,128342245989305;0;0;0;0,171217047805874;0;0,184841318893935;462,751108483594;0;2,27716120710504;0;0;0,634079488350845;0,636605487329697;0;2167,04850455486;1098,35564184559;0,827103431596485;0;0;1069,43139494263;0;0,654932416091151;706,450541477441;2,74968425012764;2,97577459489963;0;0;0;0;0;15,1491414290705;22,2036653857523;24,8319538870825;0;0;29343,5340472416;16621,3391691076;0;0;0;0
"LS.AQUA_X39_2_100.";0;0,032233912991395;0,457913230978098;0,190708167788049;0;0,454928424541298;0,232755006289057;0,381625970810789;0;0;0,473565995168407;0;0,169185617026374;0;0;0;0;0;0;0,917932796933336;0,921766126939126;0;0;0;0,845189370495338;3,89274662087967;4,16563180066684;11684,8517978717;2,94787070497335;3,29127318465869;0;0;0,91206301036197;0;0;34,642851438497;4843,78725018468;0;0;41,0643979475712;18,5267534489987;0;3,16355541358037;8,02044442669755;0
"LS.AQUA_X39_3_100.";0;0,137853599392061;2,07024599332292;0,326237864699403;0;0,680951527105373;0,497707420784344;3,91700607085222;0,113245728630344;0,234927465696696;0;0;0,144709990863837;0,15931077469539;0,676178522332369;0,402947479870557;0,20227635612251;0;0;0;1,57683342298727;1,34083864853096;0,306778691394076;2192,8687978688;0,722918107533492;3246,35364635365;2,67225082609698;4955,57201772586;35,2997429920507;2,81513358436435;0,709435863282017;0;3,90058659289429;0;56414,4522144522;80,4274443505213;68,8595507057045;6,06463621848237;6,36368759445683;53,521862752632;19568,7137990215;0;2,70589239820009;13,7202967972199;0
